aluno	rede	escola	turma	port	sexo
2430	2	341883927	1131	417.76	1
2431	2	341883927	1131	447.12	1
2432	2	341883927	1131	468.83	1
2433	2	341883927	1131	398.34	1
2434	2	341883927	1131	515.41	1
2435	2	341883927	1132	414.88	1
2436	2	341883927	1132	473.62	1
2437	2	341883927	1132	548.56	1
2438	2	341883927	1132	463.67	2
2439	2	341883927	1132	417.54	2
2440	2	341883927	1132	541.32	2
2441	2	341883927	1132	527.09	2
2442	2	341883927	1132	466.84	2
2443	2	341883927	1132	411.94	2
2444	2	341883927	1132	440.29	2
2445	2	341883927	1132	482.08	2
2446	2	341883927	1133	562.64	2
2447	2	341883927	1133	497.25	2
2448	2	341883927	1133	511.46	2
2449	2	341883927	1133	477.4	2
2450	2	341883927	1133	462.59	2
2451	2	341883927	1133	537.62	2
2452	2	341883927	1133	477.18	2
2453	2	341883927	1133	479.2	2
2454	2	341883927	1133	496.44	2
2455	2	341883927	1133	479.38	2
2456	2	341883927	1133	487.97	2
2457	2	341883927	1133	407.22	2
2458	2	341883927	1133	456.82	1
2459	2	341883927	1133	532.22	1
2460	2	341883927	1133	481.32	1
2461	2	341883927	1133	404.75	1
2462	2	341883927	1133	221.43	1
2463	2	341883927	1133	546.53	1
2464	2	341883927	1133	456.84	1
2465	2	341883927	1133	325.55	1
2466	2	341883927	1133	508.58	1
2467	2	341890098	1134	379.77	1
2468	2	341890098	1134	469.73	1
2469	2	341890098	1134	488.32	1
2470	2	341890098	1134	443.52	1
2471	2	341890098	1134	484.8	1
2472	2	341890098	1134	501	1
2473	2	341890098	1134	497.54	1
2474	2	341890098	1134	470.83	1
2475	2	341890098	1134	441.38	1
2476	2	341890098	1134	544.23	1
2477	2	341890098	1134	501.43	2
2478	2	341890098	1134	510.2	2
2479	2	341890098	1134	455.44	2
2480	2	341890098	1134	399.02	2
2481	2	341890098	1134	330.91	2
2482	2	341890098	1134	477.54	2
2483	2	341890098	1134	425.02	2
2484	2	341890098	1134	476.21	2
2485	2	341890098	1134	382.27	2
2486	2	341908809	1135	592.4	2
2487	2	341908809	1135	580.67	2
2488	2	341908809	1135	373.88	2
2489	2	341908809	1135	521.72	2
2490	2	341908809	1135	521.52	2
2491	2	341908809	1135	542.9	2
2492	2	341908809	1135	541.44	2
2493	2	341908809	1135	428.15	2
2494	2	341908809	1135	513.17	2
2495	2	341908809	1135	465.08	2
2496	2	341908809	1135	496.6	2
2497	2	341908809	1135	490.76	1
2498	2	341908809	1135	667.09	1
2499	2	341908809	1135	525.88	1
2500	2	341908809	1135	561.83	1
2501	2	341908809	1135	498.59	1
2502	2	341908809	1136	477.33	1
2503	2	341908809	1136	607.63	1
2504	2	341908809	1136	570.88	1
2505	2	341908809	1136	457.85	1
2506	2	341914067	1137	589.65	1
2507	2	341914067	1137	602.32	1
2508	2	341914067	1137	644.12	1
2509	2	341914067	1137	628.92	1
2510	2	341914067	1137	703.27	1
2511	2	341914067	1137	561.62	1
2512	2	341914067	1137	651.12	1
2513	2	341914067	1137	657.5	1
2514	2	341914067	1137	569.22	1
2515	2	341914067	1137	496.67	1
2516	2	341914067	1138	599.05	2
2517	2	341914067	1138	612.29	2
2518	2	341914067	1138	632.74	2
2519	2	341914067	1138	344.45	2
2520	2	341914067	1138	570.52	2
2521	2	341914067	1138	489.82	2
2522	2	341914067	1138	539.12	2
2523	2	341914067	1138	543.53	2
2524	2	341914067	1138	587.45	2
2525	2	341914067	1138	540.55	2
2526	2	341914067	1138	639.31	2
2527	2	341914067	1138	533.46	2
2528	2	341914067	1138	639.31	2
2529	2	341914067	1138	639.31	2
2530	2	341914067	1138	639.31	2
2531	2	341914067	1138	593.04	2
2532	2	341914067	1138	543.53	2
2533	2	341914067	1138	580.86	2
2534	2	341914067	1138	570.17	2
2535	2	341914067	1138	532.51	2
2536	2	341914067	1138	580.86	1
2537	2	341914067	1139	469.25	1
2538	2	341914067	1139	639.31	1
2539	2	341914067	1139	546.43	1
2540	2	341914067	1139	639.31	1
2541	2	341914067	1139	451.8	1
2542	2	341914067	1139	326.38	1
2543	2	341914067	1139	462.87	1
2544	2	341914067	1139	415.86	1
2545	2	341914067	1139	463.69	1
2546	2	341914067	1139	430.27	1
2547	2	341914067	1139	494.39	1
2548	2	341914067	1139	483.69	1
2549	2	341914067	1139	580.92	1
2550	2	341914067	1139	447.9	1
2551	2	341914067	1140	395.46	1
2552	2	341914067	1140	451.86	1
2553	2	341914067	1140	465.04	1
2554	2	341914067	1140	511.39	1
2555	2	341914067	1140	402.95	2
2556	2	341914067	1140	323.07	2
2557	2	341914067	1140	480.7	2
2558	2	341914067	1140	454.31	2
2559	2	341914067	1140	461.75	2
2560	2	341914067	1140	554.42	2
2561	2	341914067	1140	371.1	2
2562	2	341914067	1140	471.56	2
2563	2	341914067	1140	372.52	2
2564	2	341914067	1140	541.5	2
2565	2	341914067	1141	491.86	2
2566	2	341914067	1141	471.56	2
2567	2	341914067	1141	553.44	2
2568	2	341914067	1141	555.16	2
2569	2	341914067	1141	574.84	2
2570	2	341914067	1141	466.23	2
2571	2	341914067	1141	556.64	2
2572	2	341914067	1141	406.55	2
2573	2	341914067	1141	337.33	2
2574	2	341914067	1141	529.97	2
2575	2	341914067	1141	403.36	1
2576	2	341914067	1141	504.84	1
2577	2	341914067	1141	492.21	1
2578	2	341914067	1141	512.57	1
2579	2	341914067	1141	514.62	1
2580	2	341914067	1141	474.18	1
2581	2	341914067	1141	541.46	1
2582	2	341914067	1141	526.5	1
2583	2	341914067	1141	541.46	1
2584	2	341914067	1141	541.46	1
2585	2	341914067	1141	461.6	1
2586	2	341914067	1141	474.92	1
2587	2	341914067	1141	527.71	1
2588	2	341914067	1141	556.17	1
2589	2	341940291	1142	512.23	1
2590	2	341940291	1142	441.09	1
2591	2	341940291	1142	516.38	1
2592	2	341940291	1142	578.8	1
2593	2	341940291	1142	433.12	1
2594	2	341940291	1142	527.4	2
2595	2	341940291	1142	540.62	2
2596	2	341940291	1142	564.67	2
2597	2	341940291	1142	474.91	2
2598	2	341940291	1142	507.83	2
2599	2	341940291	1142	541.69	2
2600	2	341940291	1142	514.62	2
2601	2	341940291	1143	419.62	2
2602	2	341940291	1143	515.11	2
2603	2	341940291	1143	475.25	2
2604	2	341940291	1143	675.44	2
2605	2	341940291	1143	486.87	2
2606	2	341940291	1143	600.38	2
2607	2	341940291	1143	556.02	2
2608	2	341940291	1143	455.92	2
2609	2	341940291	1143	468.17	2
2610	2	341940291	1143	564.67	2
2611	2	341940291	1143	498.12	2
2612	2	341940291	1143	527.18	2
2613	2	341940291	1143	626.81	2
2614	2	341940291	1143	518.85	1
2615	2	341940291	1144	523.12	1
2616	2	341940291	1144	539.73	1
2617	2	341940291	1144	452.86	1
2618	2	341940291	1144	493.61	1
2619	2	341940291	1144	500.14	1
2620	2	341940291	1144	524.33	1
2621	2	341940291	1144	569.29	1
2622	2	341940291	1144	503.78	1
2623	2	341940291	1144	411.41	1
2624	2	341940291	1144	546.9	1
2625	2	341940291	1144	516.35	1
2626	2	341940291	1144	603.21	1
2627	2	341940291	1144	509.84	1
2628	2	341940291	1144	447.99	1
2629	2	341940291	1144	635.63	1
2630	2	341940291	1144	525.99	1
2631	2	341940291	1145	517.46	1
2632	2	341940291	1145	530.59	1
2633	2	341940291	1145	533.12	2
2634	2	341940291	1145	521.6	2
2635	2	341940291	1145	569.29	2
2636	2	341940291	1145	543.61	2
2637	2	341940291	1145	411.89	2
2638	2	341940291	1145	412.33	2
2639	2	341940291	1145	513.54	2
2640	2	341940291	1145	616.13	2
2641	2	341940291	1145	616.13	2
2642	2	341940291	1145	529.85	2
2643	2	341940291	1145	559.03	2
2644	2	341940291	1145	663.73	2
2645	2	341940291	1145	616.13	2
2646	2	341940291	1145	663.73	2
2647	2	341940291	1145	616.13	2
2648	2	341940291	1145	663.73	2
2649	2	341940291	1145	663.73	2
2650	2	341940291	1146	663.73	2
2651	2	341940291	1146	663.73	2
2652	2	341940291	1146	663.73	2
2653	2	341940291	1146	616.13	1
2654	2	341940291	1146	614.47	1
2655	2	341940291	1146	616.13	1
2656	2	341940291	1146	663.73	1
2657	2	341940291	1146	663.73	1
2658	2	341940291	1146	594.29	1
2659	2	341940291	1146	607.61	1
2660	2	341940291	1146	677.12	1
2661	2	341940291	1146	577.86	1
2662	2	341940291	1146	677.12	1
2663	2	341940291	1146	595.58	1
2664	2	341940291	1146	677.12	1
2665	2	341940291	1146	677.12	1
2666	2	341940291	1146	547.04	1
2667	2	341940291	1146	677.12	1
2668	2	341940291	1146	574.33	1
2669	2	341940291	1146	560.98	1
2670	2	341940291	1146	607.61	1
2671	2	341940291	1146	573.72	1
2672	2	341940291	1146	630.7	2
2673	2	341940291	1146	625.73	2
2674	2	341940291	1146	677.12	2
2675	2	342044758	1147	521.84	2
2676	2	342044758	1147	581.11	2
2677	2	342044758	1147	613.12	2
2678	2	342044758	1147	605.26	2
2679	2	342044758	1147	581.11	2
2680	2	342044758	1147	537.1	2
2681	2	342044758	1147	607.61	2
2682	2	342044758	1147	519.09	2
2683	2	342044758	1147	500.5	2
2684	2	342044758	1147	529.72	2
2685	2	342044758	1147	514.74	2
2686	2	342044758	1147	491.43	2
2687	2	342044758	1147	276	2
2688	2	342044758	1147	439.01	2
2689	2	342044758	1147	376.59	2
2690	2	342044758	1147	498.07	2
2691	2	342044758	1148	425.79	2
2692	2	342044758	1148	454.59	1
2693	2	342044758	1148	587.5	1
2694	2	342044758	1148	612.39	1
2695	2	342044758	1148	505.03	1
2696	2	342044758	1148	557.34	1
2697	2	342044758	1148	544.63	1
2698	2	342044758	1148	393.41	1
2699	2	342044758	1148	495.22	1
2700	2	342044758	1148	490.72	1
2701	2	342044758	1148	405.82	1
2702	2	342044758	1148	473.93	1
2703	2	342044758	1148	661.22	1
2704	2	342044758	1148	661.22	1
2705	2	342044758	1148	639.6	1
2706	2	342044758	1148	615.19	1
2707	2	342044758	1148	605.35	1
2708	2	342044758	1148	661.22	1
2709	2	342044758	1148	661.22	1
2710	2	342044758	1148	661.22	1
2711	2	342044758	1148	519.17	2
2712	2	342044758	1148	661.22	2
2713	2	342044758	1148	560.51	2
2714	2	342543751	1149	661.22	2
2715	2	342543751	1149	661.22	2
2716	2	342543751	1149	661.22	2
2717	2	342543751	1149	661.22	2
2718	2	342543751	1149	661.22	2
2719	2	342543751	1149	601.56	2
2720	2	342543751	1149	661.22	2
2721	2	342543751	1149	587.18	2
2722	2	342543751	1149	591.68	2
2723	2	342543751	1149	661.22	2
2724	2	342543751	1149	605.35	2
2725	2	342543751	1149	661.22	2
2726	2	342543751	1149	661.22	2
2727	2	342543751	1149	661.22	2
2728	2	342543751	1149	661.22	2
2729	2	342543751	1149	445.66	2
2730	2	342543751	1149	416.95	2
2731	2	342543751	1149	485.33	1
2732	2	342543751	1149	535.46	1
2733	2	342543751	1149	393.84	1
2734	2	342543751	1149	516.29	1
2735	2	342543751	1149	550.26	1
2736	2	342543751	1149	520.72	1
2737	2	342543751	1149	399.47	1
2738	2	342543751	1149	449.06	1
2739	2	342543751	1149	574.85	1
2740	2	342543751	1149	598.59	1
2741	2	342543751	1149	553.26	1
2742	2	342543751	1149	444.58	1
2743	2	342543751	1149	674.45	1
2744	2	342543751	1149	643.22	1
2745	2	342543751	1149	541.84	1
2746	2	342543751	1149	446.02	1
2747	2	342543751	1149	450.34	1
2748	2	342543751	1149	598.59	1
2749	2	342543751	1149	532.35	1
2750	2	342543751	1149	497.55	2
2751	2	342543751	1149	559.68	2
2752	2	342545203	1150	490.36	2
2753	2	342545203	1150	535.39	2
2754	2	342545203	1150	535.39	2
2755	2	342545203	1150	513.55	2
2756	2	342545203	1150	504.45	2
2757	2	342545203	1150	509.18	2
2758	2	342545203	1150	493.29	2
2759	2	342545203	1150	673.59	2
2760	2	342545203	1150	399.79	2
2761	2	342545203	1150	506.99	2
2762	2	342545203	1150	606.45	2
2763	2	342545203	1150	492.78	2
2764	2	342545203	1150	446.24	2
2765	2	342545203	1150	516.84	2
2766	2	342545203	1150	520.75	2
2767	2	342545203	1150	482.33	2
2768	2	342545203	1150	580.98	2
2769	2	342545203	1150	511.34	2
2770	2	342545203	1151	606.45	1
2771	2	342545203	1151	606.45	1
2772	2	342545203	1151	431.57	1
2773	2	342545203	1151	391.04	1
2774	2	342545203	1151	703.27	1
2775	2	342545203	1151	703.27	1
2776	2	342545203	1151	703.27	1
2777	2	342545203	1151	571.82	1
2778	2	342545203	1151	703.27	1
2779	2	342545203	1151	703.27	1
2780	2	342545203	1151	703.27	1
2781	2	342545203	1151	703.27	1
2782	2	342545203	1151	703.27	1
2783	2	342545203	1151	528.7	1
2784	2	342545203	1151	703.27	1
2785	2	342545203	1151	703.27	1
2786	2	342545203	1151	703.27	1
2787	2	342546567	1152	703.27	1
2788	2	342546567	1152	703.27	1
2789	2	342546567	1152	703.27	2
2790	2	342546567	1152	606.39	2
2791	2	342546567	1152	494.35	2
2792	2	342546567	1152	569.22	2
2793	2	342546567	1152	703.27	2
2794	2	342546567	1152	703.27	2
2795	2	342546567	1152	703.27	2
2796	2	342546567	1152	639.8	2
2797	2	342546567	1152	703.27	2
2798	2	342546567	1152	703.27	2
2799	2	342546567	1152	511.62	2
2800	2	342546567	1152	549.35	2
2801	2	342546567	1152	444.36	2
2802	2	342546567	1152	590.07	2
2803	2	342546567	1152	484.21	2
2804	2	342546567	1152	567.72	2
2805	2	342546567	1152	488.53	2
2806	2	342546567	1152	505.83	2
2807	2	342546567	1153	356.18	2
2808	2	342546567	1153	548.61	2
2809	2	342546567	1153	546.13	1
2810	2	342546567	1153	584.5	1
2811	2	342546567	1153	601.43	1
2812	2	342546567	1153	449.08	1
2813	2	342546567	1153	466.59	1
2814	2	342546567	1153	458.44	1
2815	2	342546567	1153	440.97	1
2816	2	342546567	1153	613	1
2817	2	342546567	1153	515.18	1
2818	2	342546567	1153	436.63	1
2819	2	342546567	1153	545.97	1
2820	2	342546567	1153	513.74	1
2821	2	342546567	1153	523.88	1
2822	2	342546567	1153	524.96	1
2823	2	342546567	1153	458.03	1
2824	2	342546567	1153	673.97	1
2825	2	342546567	1153	673.97	1
2826	2	342546567	1153	673.97	1
2827	2	342546567	1153	629.01	1
2828	2	342546567	1153	580.52	2
2829	2	342546567	1153	673.97	2
2830	2	342546567	1153	673.97	2
2831	2	342546567	1153	613.63	2
2832	2	342546567	1153	544.48	2
2833	2	342546567	1153	673.97	2
2834	2	342548437	1154	627.38	2
2835	2	342548437	1154	673.97	2
2836	2	342548437	1154	673.97	2
2837	2	342548437	1154	633.58	2
2838	2	342548437	1154	673.97	2
2839	2	342548437	1154	602.85	2
2840	2	342548437	1154	673.97	2
2841	2	342548437	1154	673.97	2
2842	2	342548437	1154	613.63	2
2843	2	342548437	1154	673.97	2
2844	2	342548437	1154	673.97	2
2845	2	342548437	1154	630.96	2
2846	2	342548437	1154	630.96	2
2847	2	342548437	1154	675.8	2
2848	2	342548437	1154	675.8	1
2849	2	342548437	1154	675.8	1
2850	2	342548437	1154	609.27	1
2851	2	342548437	1154	675.8	1
2852	2	342548437	1154	675.8	1
2853	2	342548437	1154	675.8	1
2854	2	342548437	1154	632.06	1
2855	2	342548437	1154	578.85	1
2856	2	342548437	1154	611.23	1
2857	2	342549328	1155	675.8	1
2858	2	342549328	1155	576.91	1
2859	2	342549328	1155	675.8	1
2860	2	342549328	1155	675.8	1
2861	2	342549328	1155	675.8	1
2862	2	342549328	1155	675.8	1
2863	2	342549328	1155	675.8	1
2864	2	342549328	1155	675.8	1
2865	2	342549328	1155	675.8	1
2866	2	342549328	1155	675.8	1
2867	2	342549328	1155	675.8	2
2868	2	342549328	1155	675.8	2
2869	2	342549328	1155	675.8	2
2870	2	342549328	1155	675.8	2
2871	2	342549328	1155	675.8	2
2872	2	342549328	1155	675.8	2
2873	2	342549328	1155	675.8	2
2874	2	342549328	1155	517.54	2
2875	2	342549328	1155	475.83	2
2876	2	342549328	1155	333.47	2
2877	2	342549328	1155	627.46	2
2878	2	342549328	1155	497.2	2
2879	2	342549328	1155	587.47	2
2880	2	342549328	1155	483.61	2
2881	2	342549328	1155	487.96	2
2882	2	342549328	1155	428.62	2
2883	2	342549328	1155	451.89	2
2884	2	342549328	1155	419.49	2
2885	2	342549328	1155	538.57	2
2886	2	342549328	1155	534.91	2
2887	2	342549889	1156	447.58	1
2888	2	342549889	1156	472.73	1
2889	2	342549889	1156	451.61	1
2890	2	342549889	1156	465.36	1
2891	2	342549889	1156	465.36	1
2892	2	342549889	1156	569.27	1
2893	2	342549889	1156	642.84	1
2894	2	342549889	1156	534.03	1
2895	2	342549889	1156	395.63	1
2896	2	342549889	1156	376.76	1
2897	2	342549889	1156	286.49	1
2898	2	342549889	1156	535.58	1
2899	2	342549889	1156	460.89	1
2900	2	342549889	1156	627.75	1
2901	2	342549889	1156	522.52	1
2902	2	342549889	1156	423.72	1
2903	2	342549889	1156	558.9	1
2904	2	342549889	1156	405.94	1
2905	2	342549889	1156	517.86	1
2906	2	342549889	1156	538.36	2
2907	2	342549889	1156	481.44	2
2908	2	342549889	1156	586.13	2
2909	2	342549889	1156	470.04	2
2910	2	342549889	1156	515.45	2
2911	2	342549889	1156	468.09	2
2912	2	342549889	1156	579.65	2
2913	2	342549889	1157	482.04	2
2914	2	342549889	1157	474.24	2
2915	2	342549889	1157	436.23	2
2916	2	342549889	1157	518.68	2
2917	2	342549889	1157	449.39	2
2918	2	342549889	1157	552.47	2
2919	2	342549889	1157	473.45	2
2920	2	342549889	1157	437.23	2
2921	2	342549889	1157	588.8	2
2922	2	342549889	1157	588.8	2
2923	2	342549889	1157	651.44	2
2924	2	342549889	1157	519.6	2
2925	2	342549889	1157	426.34	2
2926	2	342549889	1157	525.12	1
2927	2	342552485	1158	521.81	1
2928	2	342552485	1158	651.44	1
2929	2	342552485	1158	584.81	1
2930	2	342552485	1158	550.99	1
2931	2	342552485	1158	575.48	1
2932	2	342552485	1158	540.04	1
2933	2	342552485	1158	547.92	1
2934	2	342552485	1158	606.32	1
2935	2	342552485	1158	624.11	1
2936	2	342552485	1158	557.3	1
2937	2	342552485	1158	564.46	1
2938	2	342552485	1158	563.39	1
2939	2	342552485	1158	545.99	1
2940	2	342552485	1158	624.11	1
2941	2	342552485	1158	624.11	1
2942	2	342552485	1158	651.44	1
2943	2	342552485	1158	498	1
2944	2	342552485	1158	672.51	1
2945	2	342552485	1158	562.16	2
2946	2	342552485	1158	592.51	2
2947	2	342552485	1158	651.44	2
2948	2	342552485	1158	600.67	2
2949	2	342552485	1158	544.25	2
2950	2	342552485	1158	581.74	2
2951	2	342552485	1158	596.8	2
2952	2	342552485	1158	686.55	2
2953	2	342552485	1158	624.88	2
2954	2	342552485	1158	624.88	2
2955	2	342552485	1158	587.68	2
2956	2	342552485	1158	624.88	2
2957	2	342552485	1158	602.02	2
2958	2	342552485	1158	624.88	2
2959	2	342552485	1158	686.55	2
2960	2	342552485	1158	686.55	2
2961	2	342552485	1158	686.55	2
2962	2	342552485	1158	597.73	2
2963	2	342552485	1158	579.01	2
2964	2	342552485	1158	570.33	2
2965	2	342552485	1158	573.38	1
2966	2	342552485	1158	573.38	1
2967	2	342552485	1158	567.3	1
2968	2	342552485	1158	686.55	1
2969	2	342552485	1158	550.55	1
2970	2	342552485	1158	519.05	1
2971	2	342553376	1159	672.89	1
2972	2	342553376	1159	610.1	1
2973	2	342553376	1159	672.89	1
2974	2	342553376	1159	672.89	1
2975	2	342553376	1159	672.89	1
2976	2	342553376	1159	672.89	1
2977	2	342553376	1159	672.89	1
2978	2	342553376	1159	539.94	1
2979	2	342553376	1159	672.89	1
2980	2	342553376	1159	518.11	1
2981	2	342553376	1159	610.06	1
2982	2	342553376	1159	672.89	1
2983	2	342553376	1159	640.91	1
2984	2	342553376	1159	566.35	2
2985	2	342553376	1159	616.96	2
2986	2	342553376	1159	672.89	2
2987	2	342553376	1159	672.89	2
2988	2	342553376	1159	640.91	2
2989	2	342553376	1159	544.54	2
2990	2	342553849	1160	672.89	2
2991	2	342553849	1160	630.33	2
2992	2	342553849	1160	630.33	2
2993	2	342553849	1160	630.33	2
2994	2	342553849	1160	674.82	2
2995	2	342553849	1160	674.82	2
2996	2	342553849	1160	674.82	2
2997	2	342553849	1160	674.82	2
2998	2	342553849	1160	607.18	2
2999	2	342553849	1160	531.44	2
3000	2	342553849	1160	556.17	2
3001	2	342553849	1160	609.22	2
3002	2	342553849	1160	674.82	2
3003	2	342553849	1160	559.54	2
3004	2	342553849	1160	674.82	1
3005	2	342553849	1160	674.82	1
3006	2	342553849	1160	674.82	1
3007	2	342553849	1160	609.22	1
3008	2	342553849	1160	609.22	1
3009	2	342553849	1160	674.82	1
3010	2	342553849	1160	674.82	1
3011	2	342553849	1160	621.76	1
3012	2	342554025	1161	674.82	1
3013	2	342554025	1161	674.82	1
3014	2	342554025	1161	613.14	1
3015	2	342554025	1161	573.86	1
3016	2	342554025	1161	665.93	1
3017	2	342554025	1161	622.59	1
3018	2	342554025	1161	540.61	1
3019	2	342554025	1161	665.93	1
3020	2	342554025	1161	587.37	1
3021	2	342554025	1161	665.93	1
3022	2	342554025	1161	622.59	1
3023	2	342554025	1161	702.8	2
3024	2	342554025	1161	505.29	2
3025	2	342554025	1161	622.59	2
3026	2	342554025	1161	702.8	2
3027	2	342554025	1161	452.65	2
3028	2	342554025	1161	505.75	2
3029	2	342554025	1161	702.8	2
3030	2	342554025	1161	524.85	2
3031	2	342554025	1161	506.5	2
3032	2	342554025	1161	574.73	2
3033	2	342554025	1161	495.77	2
3034	2	342554025	1161	463.29	2
3035	2	342554025	1161	496.01	2
3036	2	342554025	1161	504.04	2
3037	2	342560108	1162	600.38	2
3038	2	342560108	1162	299.06	2
3039	2	342560108	1162	675.44	2
3040	2	342560108	1162	377.8	2
3041	2	342560108	1162	282.75	2
3042	2	342560108	1162	453.96	2
3043	2	342560108	1162	528.84	1
3044	2	342560108	1162	495.22	1
3045	2	342560108	1162	573.23	1
3046	2	342560108	1162	539.73	1
3047	2	342560108	1162	411.72	1
3048	2	342560108	1162	573.23	1
3049	2	342560108	1162	626.81	1
3050	2	342560108	1162	600.38	1
3051	2	342560108	1162	498.79	1
3052	2	342560108	1162	346.15	1
3053	2	342560108	1162	518.93	1
3054	2	342560108	1162	564.06	1
3055	2	342560108	1162	544.78	1
3056	2	342560108	1162	485.05	1
3057	2	342560108	1162	429.01	1
3058	2	342560108	1162	461.23	1
3059	2	342560108	1162	441.89	1
3060	2	342560108	1162	452.52	1
3061	2	342560108	1162	374.62	1
3062	2	342560108	1162	533.7	2
3063	2	342560108	1162	333.47	2
3064	2	342560108	1162	367.81	2
3065	2	342560108	1162	333.7	2
3066	2	342560108	1162	355.14	2
3067	2	342560108	1162	466.38	2
3068	2	342560108	1162	524.58	2
3069	2	342560108	1163	476.54	2
3070	2	342560108	1163	348.6	2
3071	2	342560108	1163	501.69	2
3072	2	342560108	1163	556.99	2
3073	2	342560108	1163	612.65	2
3074	2	342560108	1163	498.24	2
3075	2	342560108	1163	494.59	2
3076	2	342560108	1163	475.7	2
3077	2	342560108	1163	477.24	2
3078	2	342560108	1163	506.55	2
3079	2	342560108	1163	543.65	2
3080	2	342560108	1163	537.41	2
3081	2	342560108	1163	372.79	2
3082	2	342560108	1163	496.16	1
3083	2	342560108	1163	488.05	1
3084	2	342560108	1163	467.52	1
3085	2	342560108	1163	394.33	1
3086	2	342560108	1163	499.81	1
3087	2	342560108	1163	457.03	1
3088	2	342574518	1164	554.95	1
3089	2	342574518	1164	469.39	1
3090	2	342574518	1164	575.7	1
3091	2	342574518	1164	519.78	1
3092	2	342574518	1164	574.55	1
3093	2	342574518	1164	388.13	1
3094	2	342574518	1164	231.41	1
3095	2	342574518	1164	319.15	1
3096	2	342574518	1164	507.94	1
3097	2	342574518	1164	483.56	1
3098	2	342574518	1164	422.35	1
